OrgIndexId,OrgCodeKey,OrganizationLevel,ESDOrganizationId,ESDName,DistrictCode,DistrictName,SchoolCode,SchoolName,DisplayName,RowCount,FileIndex
1989,School|100008|24111|3293,School,100008,North Central Educational Service District 171,24111,Brewster School District,3293,Brewster Elementary School,Brewster Elementary School | Brewster School District | North Central Educational Service District 171,39,Assmt_S_24111_3293
1990,School|100008|24111|4223,School,100008,North Central Educational Service District 171,24111,Brewster School District,4223,Brewster Middle School,Brewster Middle School | Brewster School District | North Central Educational Service District 171,40,Assmt_S_24111_4223
1991,School|100008|24122|2396,School,100008,North Central Educational Service District 171,24122,Pateros School District,2396,Pateros Elementary,Pateros Elementary | Pateros School District | North Central Educational Service District 171,49,Assmt_S_24122_2396
1992,School|100008|24122|2397,School,100008,North Central Educational Service District 171,24122,Pateros School District,2397,Pateros High School,Pateros High School | Pateros School District | North Central Educational Service District 171,45,Assmt_S_24122_2397
1993,School|100008|24350|1621,School,100008,North Central Educational Service District 171,24350,Methow Valley School District,1621,Methow Valley Independent Learning Center,Methow Valley Independent Learning Center | Methow Valley School District | North Central Educational Service District 171,22,Assmt_S_24350_1621
1994,School|100008|24350|2146,School,100008,North Central Educational Service District 171,24350,Methow Valley School District,2146,Liberty Bell Jr Sr High,Liberty Bell Jr Sr High | Methow Valley School District | North Central Educational Service District 171,46,Assmt_S_24350_2146
1995,School|100008|24350|4501,School,100008,North Central Educational Service District 171,24350,Methow Valley School District,4501,Methow Valley Elementary,Methow Valley Elementary | Methow Valley School District | North Central Educational Service District 171,44,Assmt_S_24350_4501
1996,School|100008|24404|2679,School,100008,North Central Educational Service District 171,24404,Tonasket School District,2679,Tonasket High School,Tonasket High School | Tonasket School District | North Central Educational Service District 171,21,Assmt_S_24404_2679
1997,School|100008|24404|3176,School,100008,North Central Educational Service District 171,24404,Tonasket School District,3176,Tonasket Elementary School,Tonasket Elementary School | Tonasket School District | North Central Educational Service District 171,39,Assmt_S_24404_3176
1998,School|100008|24404|4196,School,100008,North Central Educational Service District 171,24404,Tonasket School District,4196,Tonasket Middle School,Tonasket Middle School | Tonasket School District | North Central Educational Service District 171,40,Assmt_S_24404_4196
1999,School|100008|24404|5586,School,100008,North Central Educational Service District 171,24404,Tonasket School District,5586,Tonasket Choice High School,Tonasket Choice High School | Tonasket School District | North Central Educational Service District 171,11,Assmt_S_24404_5586
2000,School|100008|24410|2422,School,100008,North Central Educational Service District 171,24410,Oroville School District,2422,Oroville Elementary,Oroville Elementary | Oroville School District | North Central Educational Service District 171,49,Assmt_S_24410_2422
2001,School|100008|24410|2706,School,100008,North Central Educational Service District 171,24410,Oroville School District,2706,Oroville Middle-High School,Oroville Middle-High School | Oroville School District | North Central Educational Service District 171,47,Assmt_S_24410_2706
2002,School|100008|4019|2196,School,100008,North Central Educational Service District 171,4019,Manson School District,2196,Manson Elementary,Manson Elementary | Manson School District | North Central Educational Service District 171,38,Assmt_S_4019_2196
2003,School|100008|4019|2623,School,100008,North Central Educational Service District 171,4019,Manson School District,2623,Manson High School,Manson High School | Manson School District | North Central Educational Service District 171,21,Assmt_S_4019_2623
2004,School|100008|4019|5286,School,100008,North Central Educational Service District 171,4019,Manson School District,5286,Manson Middle School,Manson Middle School | Manson School District | North Central Educational Service District 171,40,Assmt_S_4019_5286
2005,School|100008|4069|2265,School,100008,North Central Educational Service District 171,4069,Stehekin School District,2265,Stehekin Elementary,Stehekin Elementary | Stehekin School District | North Central Educational Service District 171,53,Assmt_S_4069_2265
2006,School|100008|4127|2688,School,100008,North Central Educational Service District 171,4127,Entiat School District,2688,Paul Rumburg Elementary,Paul Rumburg Elementary | Entiat School District | North Central Educational Service District 171,39,Assmt_S_4127_2688
2007,School|100008|4127|3317,School,100008,North Central Educational Service District 171,4127,Entiat School District,3317,Entiat Middle and High School,Entiat Middle and High School | Entiat School District | North Central Educational Service District 171,51,Assmt_S_4127_3317
2008,School|100008|4129|2317,School,100008,North Central Educational Service District 171,4129,Lake Chelan School District,2317,Chelan Middle School,Chelan Middle School | Lake Chelan School District | North Central Educational Service District 171,41,Assmt_S_4129_2317
2009,School|100008|4129|2689,School,100008,North Central Educational Service District 171,4129,Lake Chelan School District,2689,Morgen Owings Elementary School,Morgen Owings Elementary School | Lake Chelan School District | North Central Educational Service District 171,39,Assmt_S_4129_2689
2010,School|100008|4129|3861,School,100008,North Central Educational Service District 171,4129,Lake Chelan School District,3861,Holden Village Community School,Holden Village Community School | Lake Chelan School District | North Central Educational Service District 171,26,Assmt_S_4129_3861
2011,School|100008|4129|4260,School,100008,North Central Educational Service District 171,4129,Lake Chelan School District,4260,Chelan High School,Chelan High School | Lake Chelan School District | North Central Educational Service District 171,21,Assmt_S_4129_4260
2012,School|100008|4222|2315,School,100008,North Central Educational Service District 171,4222,CASHMERE SCHOOL DISTRICT,2315,CASHMERE MIDDLE SCHOOL,CASHMERE MIDDLE SCHOOL | CASHMERE SCHOOL DISTRICT | North Central Educational Service District 171,50,Assmt_S_4222_2315
2013,School|100008|4222|2787,School,100008,North Central Educational Service District 171,4222,CASHMERE SCHOOL DISTRICT,2787,VALE ELEMENTARY SCHOOL,VALE ELEMENTARY SCHOOL | CASHMERE SCHOOL DISTRICT | North Central Educational Service District 171,29,Assmt_S_4222_2787
2014,School|100008|4222|3268,School,100008,North Central Educational Service District 171,4222,CASHMERE SCHOOL DISTRICT,3268,CASHMERE HIGH SCHOOL,CASHMERE HIGH SCHOOL | CASHMERE SCHOOL DISTRICT | North Central Educational Service District 171,21,Assmt_S_4222_3268
2015,School|100008|4228|2760,School,100008,North Central Educational Service District 171,4228,Cascade School District,2760,Peshastin Dryden Elementary,Peshastin Dryden Elementary | Cascade School District | North Central Educational Service District 171,2,Assmt_D_4228_Small
2016,School|100008|4228|2827,School,100008,North Central Educational Service District 171,4228,Cascade School District,2827,Alpine Lakes Elementary,Alpine Lakes Elementary | Cascade School District | North Central Educational Service District 171,39,Assmt_S_4228_2827
2017,School|100008|4228|3564,School,100008,North Central Educational Service District 171,4228,Cascade School District,3564,Cascade High School,Cascade High School | Cascade School District | North Central Educational Service District 171,21,Assmt_S_4228_3564
2018,School|100008|4228|4403,School,100008,North Central Educational Service District 171,4228,Cascade School District,4403,Icicle River Middle School,Icicle River Middle School | Cascade School District | North Central Educational Service District 171,40,Assmt_S_4228_4403
2019,School|100008|4228|4566,School,100008,North Central Educational Service District 171,4228,Cascade School District,4566,Beaver Valley School,Beaver Valley School | Cascade School District | North Central Educational Service District 171,32,Assmt_S_4228_4566
